FOODSTORE_ID,FOODSTORE_NAME,FOOD_CATEGORY,FOOD_CATEGORY_TAG,TAG_AGE,TAG_GENDER,TAG_STORE,WORKING_TIME,store_num,ADDRESS,area,img_url,Latitude,longitude,menu_NameSearch,menu_PriceSearch
11486129,가메골손왕만두 남대문본점,분식,5,50~59,male,주차,월~금 08:00 ~ 20:00,02-755-2569,서울 중구 남대문시장4길 42,남창동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F196E74174C11D39A37,37.5583668,126.9771276,"고기왕만두(4개),김치왕만두(4개),갈비만두(10개),새우만두(8개),손칼국수","4,500/4,500/5,000/6,000/4,000"
1062153333,농민백암순대 시청직영점,분식,5,30~39,female,서비스,월~금 11:00 ~ 21:00,02-755-5232,서울 중구 남대문로1길 33 1층,북창동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC29B8F7A4F094BD29A350E6E64A1DEE1,37.5626021,126.9771716,"국밥,토종순대,술국,모둠수육,오소리감투","9,000/12,000/18,000/32,000/17,000"
13499817,약수순대국,분식,5,30~39,male,주차,월~토 10:00 ~ 21:00,02-2236-5926,서울 중구 다산로8길 7,신당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F127818B724A242B6AB8E85B3DF0885C4,37.5530159,127.0100441,"머리고기(500g),순대국(보통),순대국(특)","27,000/11,000/13,000"
502452137,청와옥 을지로3가 직영점,분식,5,40~49,male,맛,매일 15:30 ~ 16:30,02-2266-1300,서울 중구 을지로 110 1층 1호,을지로3가,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_2142843952,37.5660199,126.990063,"육사시미,수육,술국,청와옥순대국,청와옥편백정식,얼큰순대국","9,900/25,000/16,000/9,000/14,000/10,000"
7992623,아이러브신당동,분식,5,50~59,female,분위기,매일 00:00 ~ 24:00,02-2232-7872,서울 중구 퇴계로76길 50 성환빌딩 1층,신당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F03062A0379027FAC4F,37.5631922,127.0147766,"신당동떡볶이(4인분),신당동떡볶이(3인분),신당동떡볶이(2인분),궁중떡볶이(대),궁중떡볶이(중),궁중떡볶이(소)","24,000/18,000/15,000/30,000/25,000/20,000"
10439711,신당동떡볶이 삼대할먼네,분식,5,40~49,male,서비스,매일 00:00 ~ 24:00,02-2233-1559,서울 중구 퇴계로76길 50 1층,신당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F21633E4854BEF9D345,37.5631922,127.0147766,"매운닭발(1인분),꼬치어묵,해물떡볶이(대),해물떡볶이(소),치즈떡볶이(대),치즈떡볶이(소)","7,000/4,000/28,000/20,000/28,000/20,000"
25708791,화떡,분식,5,50~59,male,분위기,매일 11:00 ~ 22:00,02-772-9991,서울 중구 명동4길 15 23층,명동2가,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F459E07AE54C24953BD879AF237FA6E16,37.5630198,126.9838101,"(2인)FULLSET,(3인)FULLSET,즉석떡볶이(2인분),고르곤졸라화덕피자,샐러드파스타,마늘곱창떡볶이","39,800/51,700/16,800/16,500/8,500/23,800"
18855468,통통김밥 남대문시장점,분식,5,60~69,male,주차,월~토 07:00 ~ 17:00,02-3789-4834,서울 중구 남대문시장2가길 6-13 1층,남창동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FD281337895E6497ABCB0F33AA1821078,37.5591674,126.9769695,"참치김밥,프리미엄김밥,멸치김밥,통통현미,불어징어","4,500/5,000/3,500/3,500/4,500"
17264741,남대문야채호떡,분식,5,40~49,female,서비스,월~토 08:30 ~ 18:30,010-8247-4868,서울 중구 남대문로 12,남대문로4가,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC17256192B6548BF9BD0E14741DA515A,37.5605662,126.977222,"야채호떡,꿀호떡,팥호떡","1,500/1,500/1,500"
21325635,원조짜장떡복이,분식,5,40~49,female,주차,월~금 11:00 ~ 20:30,02-2231-6001,서울 중구 동호로12길 96 1층,신당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9E69C45692F942ABB33F7A0EF6334659,37.5593696,127.0123595,"원조짜장떡볶이(1인분),야끼만두(2개),계란(2개),김말이(2개),순대(1인분),어묵(3개)","3,500/1,000/1,000/1,000/3,000/2,000"
17066486,마복림할머니 막내아들네,분식,5,20~29,male,분위기,매일 00:00 ~ 24:00,02-2253-1466,서울 중구 다산로 221,신당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F01062A03791F3455E0,37.5629335,127.0150856,"2인기본,3인기본,4인기본,5인기본,떡볶이닭발셋트메뉴(2인),떡볶이닭발셋트메뉴(3인)","15,000/14,000/20,000/30,000/20,000/25,000"
27547834,명품을지순대국,분식,5,40~49,female,주차,매일 10:30 ~ 22:00,02-2268-7772,서울 중구 충무로5길 3 베네호텔 1층,초동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC8498C1F118C4862A31478CA7917A210,37.565058,126.9924304,"명품스페셜모듬,고기모듬,신순대육개장,순대국밥(특),순대국밥(보),신육개장라면","32,000/22,000/9,000/9,000/8,000/7,000"
1624572111,동대문엽기떡볶이 본점 홀매장,분식,5,50~59,male,주차,매일 11:00 ~ 22:00,02-2234-8592,서울 중구 퇴계로75길 15 금호빌딩 1층,흥인동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F61BEA64F1EF546378CA76DA7827CF988,37.5661,127.0155533,"닭발세트,실속세트,베스트세트,스페셜세트,엽기국물닭발,엽기닭볶음탕","17,500/17,500/20,000/25,000/15,000/24,000"
857447104,명동충무김밥,분식,5,50~59,male,서비스,월~금 09:30 ~ 22:00,02-755-8488,서울 중구 명동10길 16,명동2가,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB175F278B04D4BF4BE0FC98C7377466D,37.5631399,126.9852007,충무김밥(1세트),"10,000"
16268317,신당동원조종점떡볶이,분식,5,40~49,male,분위기,매일 00:00 ~ 24:00,02-2234-3649,서울 중구 퇴계로76길 57,신당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F02062A037901AA2A3D,37.5627434,127.0149863,"해물모듬떡볶이,2인기본,짜장떡볶이,치즈떡볶이","20,000/13,000/14,000/17,000"
954591175,동대문매운김밥,분식,5,60~69,male,맛,영업시간 월화수목일 18:00 ~ 07:00,02-2231-0582,서울 중구 다산로 255 1층,흥인동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9195026AA0964CB7897B0EFBFA7A9F90,37.5658417,127.0159076,"매운김밥,매운불고기김밥,매운우동,매운떡볶이,매운라면","3,000/3,500/5,000/5,000/4,000"
16061905,홍이네떡볶이,분식,5,30~39,female,분위기,,02-439-5831,서울 중랑구 망우로73길 26,망우동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F01062A03791EEC5612,37.6017151,127.1033846,"골고루투,손가락김밥(4개),올떡,순대,오뎅","2,500/2,000/2,500/3,500/1,500"
27244691,묵동할머니떡볶이,분식,5,50~59,female,가격,영업시간 화~일 10:30 ~ 21:00,02-979-6082,서울 중랑구 공릉로12가길 14,묵동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0AC1590B827440688F2DE6C532BDA849,37.6165148,127.0805639,"짜장떡볶이(순한맛),짜장떡볶이(중간맛),짜장떡볶이(매운맛),치킨컵밥,제육컵밥","3,000/3,000/4,000/4,000/4,000"
30570785,옛날할머니분식,분식,5,50~59,female,맛,영업시간 매일 07:00 ~ 02:00,02-496-2130,서울 중랑구 중화동 73-3,중화동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F65391D7AA43B40E39D7836DCACA8E5BE,37.5967745,127.07613,"짬뽕,우동,짜장면,잔치국수,비빔국수","4,000/4,000/3,000/3,000/4,000"
11076501,먹거리집,분식,5,30~39,female,주차,매일 00:00 ~ 24:00,02-493-3100,서울 중랑구 면목로91길 8,상봉동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1937223B4F4DC2D617,37.5945851,127.0853973,"내장,수육(대),수육(중),고기모듬(대),고기모듬(중),오소리감투","22,000/22,000/17,000/22,000/17,000/17,000"
16056453,소문난순대국,분식,5,30~39,female,가격,영업시간 화~일 10:00 ~ 22:30,02-436-6062,서울 중랑구 상봉로11길 32,면목동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F21CFB209A3C14883855D349B1A92B301,37.5900471,127.0916579,"순대국,순대국(특),내장순대국,머리고기,순대","7,000/9,000/8,000/14,000/5,000"
21396462,경상도떡볶이,분식,5,50~59,female,분위기,영업시간 매일 12:30 ~ 17:00,02-438-6245,서울 중랑구 망우로71길 36-17,망우동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FED528CC32C664D5BADBCBBE3D69D3D6E,37.6021092,127.1030628,"골고루,라면떡볶이","2,000/2,500"
21907804,만두박사,분식,5,20~29,male,서비스,영업시간 매일 10:30 ~ 24:00,02-744-3030,서울 중랑구 공릉로 66-1,묵동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFC14212A5B2A43C0BA9F6B161746DC63,37.6163277,127.0796827,"김치만두,고기만두,콩국수,냉면,쫄면,떡만두국","4,000/4,000/6,000/5,000/5,000/5,000"
16056771,곰만두김밥한식,분식,5,40~49,female,가격,매일 00:00 ~ 24:00,02-434-9789,서울 중랑구 망우로 219,중화동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDE6D2B0050BD450CA6241BA11DD202BB,37.5943744,127.0768504,"갈비탕,고기만두,김치덮밥,김치라면,김치만두,김치볶음밥","7,000/4,000/6,500/4,500/4,000/6,000"
2034988533,소문난떡볶이,분식,5,50~59,male,주차,,02-972-6943,서울 중랑구 공릉로 60 1층,묵동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F507363EE3F6C4663B31F413588EA8BC2,37.6159022,127.0794161,"떡볶이(1인분),순대(1인분),튀김(3개),어묵(2개),핫바,떡순이","3,000/3,000/2,000/1,000/1,000/4,000"
1820884333,동대문엽기떡볶이 상봉점,분식,5,40~49,male,서비스,영업시간 매일 11:00 ~ 23:00,02-435-8592,서울 중랑구 면목로 484,상봉동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F74E4573AF8114495B3036C1269AECA9C,37.595176,127.0860808,"닭발세트,실속세트,베스트세트,스페셜세트,엽기국물닭발,엽기닭볶음탕","17,500/17,500/20,000/25,000/15,000/24,000"
21329806,맛보등대가토종순대국,분식,5,20~29,male,가격,매일 00:00 ~ 24:00,02-2209-8283,서울 중랑구 사가정로52길 1-4,면목동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F78B0CC07970C40D094BF56C5F5B271F4,37.5804217,127.0878576,"순대만순대국,머리고기순대국,뼈해장국,토종순대(소)","7,000/7,000/7,000/11,000"
12344070,유정순대,분식,5,20~29,male,분위기,,02-433-7305,서울 중랑구 면목로37길 42,면목동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC8AE1F3B9CF14C02A71901112A7EA88D,37.5797991,127.0842536,"순대국,우거지순대국,야채순대,머릿고기,순대곱창전골(소)","7,000/8,000/10,000/10,000/15,000"
22018465,상아순대국,분식,5,30~39,female,가격,영업시간 매일 11:00 ~ 24:00,02-495-2498,서울 중랑구 용마산로 494,망우동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F73F0B2F47BAC44469DFB262BD9EB3F19,37.5949336,127.1002613,"야채곱창,순대볶음,치즈곱창,알곱창,술국","8,000/8,000/10,000/10,000/12,000"
300837613,유씨네가직접만든 찹쌀순대,분식,5,40~49,male,서비스,영업시간 매일 10:00 ~ 24:00,070-4312-2722,서울 중랑구 사가정로49길 46 1층,면목동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FCF7BE5AA251841FAB49A4AEFC09D1BF1,37.5829643,127.0869095,"순대국밥,황태국밥,냄비술국,순대(소),오징어순대","7,000/7,000/18,000/15,000/12,000"
11101743,악어떡볶이,분식,5,30~39,female,분위기,,02-2281-9988,서울 성동구 마조로 33,행당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB75304B7CB4B4E899E1CBC38B0DBA739,37.5606608,127.0411033,"떡볶이,떡볶이튀김범벅,순대,오뎅,모듬튀김(5개),새우튀김(5개)","4,000/8,000/4,000/3,000/4,000/4,000"
15831022,만두전빵,분식,5,60~69,female,서비스,매일 11:30 ~ 21:00,02-2292-6882,서울 성동구 행당로15길 2-1,행당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB6736F7E5156421FA3A20DB3E510BC60,37.5583423,127.0319198,"만두전골(2인),아롱사태작품전골,똘이개성만두,꼬맹이부추만두,블랙김치만두","18,000/36,000/6,000/6,000/7,000"
1921578965,미아논나,분식,5,20~29,female,분위기,영업시간 월~금 09:00 ~ 20:00,02-2054-0111,서울 성동구 연무장5길 9-16 104호,성수동2가,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC0A0D2D58BA04D04B111E849EE1B96EB,37.5443642,127.0526735,"very이탈리안,잠봉뵈르,프로슈토뵈르","11,000/11,000/12,000"
1009113250,케슬리 성수본점,분식,5,30~39,male,맛,월~금 08:00 ~ 22:00,070-8811-1677,서울 성동구 상원6길 3 1층,성수동1가,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F7250FC7AFB9C4E3ABE447A256AFD22D5,37.5485304,127.0486146,"버터카야토스트,치즈버터카야토스트,쉬폰에그샌드위치,애플샌드위치,샤르르프렌치토스트","5,000/5,500/6,500/6,500/6,000"
1123097609,색다른면,분식,5,40~49,female,서비스,영업시간 월~금 11:00 ~ 20:00 ,02-464-6009,서울 성동구 뚝섬로9길 16 지층 101호,성수동2가,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F2272E699E802477DB07AB0781152D223,37.5396729,127.0564444,"그윽한향베이컨국수,상큼한맛토마토소고기카레국수,깔끔한평양식물냉면,꿀호떡만두4P,피자만두4P,(곱배기)깔끔한평양식물냉면","9,000/9,000/9,000/3,000/3,000/11,000"
16530821,스마일즉석떡볶이,분식,5,50~59,female,서비스,월~금 10:30 ~ 21:00,02-2291-3279,서울 성동구 마조로 39,행당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD022B26E7BCD4CB6A48EFCF71B34DA9C,37.5612842,127.0413103,"즉석떡볶이,야끼만두,김말이,기본볶음밥,치즈볶음밥,삶은계란","4,000/,700/,700/2,000/3,000/,700"
27299719,두끼떡볶이 한양대점,분식,5,40~49,male,가격,매일 11:00 ~ 22:00,02-2291-2771,서울 성동구 마조로 30 미진빌딩 3층,행당동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8C5CB8EAD17E4DB7B4516EAE71AE398D,37.5602853,127.0414703,"일반,학생(초중고),소인(초등학교입학전)","9,900/8,900/5,900"
2013967283,이북집찹쌀순대 성수점,분식,5,40~49,female,맛,,02-464-2270,서울 성동구 성수이로20길 10 101호,성수동2가,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FA5B4EE0D25064AA59684F631F22D53C7,37.5432327,127.0576556,"한접시,순대국밥,이북정식,야채찹쌀순대,수육(중)","6,000/9,000/15,000/17,000/30,000"
7865809,마포원조떡볶이,분식,5,20~29,female,서비스,영업시간 매일 09:30 ~ 21:00,02-719-2005,서울 마포구 도화2길 3 1층,도화동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F00F55E8FAD7D43D6892FF9A2A552072A,37.5403405,126.9487908,"떡볶이,오뎅,순대,김밥,튀김(3개)","3,000/1,000/3,000/3,000/1,000"
11043215,경기떡집,분식,5,40~49,male,분위기,영업시간 월~금 07:00 ~ 18:30,02-333-8880,서울 마포구 동교로9길 24,망원동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1BE67363769A480D974F87BCED3A723A,37.5550479,126.9103077,"기본떡(1개),찹쌀떡(1개),고구마찰떡(1개),수수이티떡(1개),가래떡","2,000/1,200/2,300/2,900/3,000"
895272833,또보겠지떡볶이집 깐따삐아점,분식,5,20~29,male,가격,영업시간 화~일 11:30 ~ 20:00 ,0507-1394-8645,서울 마포구 와우산로21길 28-12,서교동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC8E0A4BBA2AC4B79BBCF415F6EB4CB87,37.5528079,126.9224838,"또보겠지즉석떡볶이(2인분),또보겠지즉석떡볶이(3인분),또보겠지즉석떡볶이(4인분),버터갈릭감자튀김","14,000/18,000/23,000/6,500"
8105623,코끼리즉석떡볶이,분식,5,30~39,female,서비스,매일 09:30 ~ 21:30,02-717-9061,서울 마포구 도화2길 3,도화동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2218A93A530411C11B,37.5403405,126.9487908,떡볶이(2인분),"2,000"
524094409,또보겠지떡볶이집 스마일보이점,분식,5,20~29,male,분위기,월~토 11:30 ~ 21:30,0507-1322-8907,서울 마포구 와우산로29길 14-8 2층,서교동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F471A8861C9DE47ADA58020015CF12010,37.5550857,126.9292077,"또보겠지즉석떡볶이(2인분),또보겠지즉석떡볶이(3인분),또보겠지즉석떡볶이(4인분),버터갈릭감자튀김,날치알볶음밥,소세지볶음밥","14,000/19,000/23,000/6,500/3,500/3,500"
2127178691,또보겠지떡볶이집 호호피크닉점,분식,5,40~49,female,가격,영업시간 매일 11:30 ~ 21:00,02-335-3537,서울 마포구 독막로3길 34 2층 201호,서교동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F248997957FF948A1B78A76C75B971329,37.5497078,126.9174925,"또보겠지즉석떡볶이(2인분),또보겠지즉석떡볶이(3인분),진한치즈감자튀김,달콤베이컨감자튀김","13,000/16,000/6,500/6,500"
16931682,순대일번지,분식,5,60~69,female,가격,영업시간 월~토 11:45 ~ 21:00 ,02-334-9210,서울 마포구 월드컵로 117,망원동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0E6722B2835249168DA6EA572C92C6E6,37.5586707,126.9074593,"순대국(특),순대국,술국,곱창순대,모듬고기(특)","10,000/9,000/18,000/18,000/31,000"
11731505,홍대조폭떡볶이,분식,5,30~39,female,맛,월수목금토일 11:30 ~ 02:00,02-337-9933,서울 마포구 어울마당로 60 반석빌딩 1층,서교동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F1333DE414F6A7DC728,37.5504103,126.921398,"떡볶이,수제튀김(5개),옛날순대,덩치김밥,오뎅(3개),계란(3개)","4,000/4,000/4,500/4,000/2,500/2,500"
132754911,보승회관 홍대직영점,분식,5,60~69,male,분위기,매일 00:00 ~ 24:00,02-322-8111,서울 마포구 어울마당로 131,동교동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4BC66D0FDA1C4D699224551471470410,37.5561683,126.9244048,"순대항정수육정식(1인),얼큰순대국,순대국,얼큰수육국밥,수육국밥","12,500/9,000/8,000/9,000/8,000"
19382069,홍대조폭떡볶이 홍대2호점,분식,5,50~59,female,분위기,매일 11:00 ~ 06:00,02-322-0551,서울 마포구 홍익로6길 38,동교동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE51C2B643B0F4302AF73550BFCB40120,37.5558651,126.923764,"조폭떡볶이,수제튀김(1인분),옛날순대,덩치김밥,부산오뎅","3,500/3,500/3,500/3,500/2,000"
25859396,그동네떡볶이 홍대점,분식,5,60~69,male,가격,매일 11:30 ~ 21:40 ,02-6083-5414,서울 마포구 와우산로27길 14 104호,서교동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F155DE38517774B24AFB56B3ED25A430C,37.554134,126.9276029,"떡볶이(1인),치즈떡볶이(1인),계란라면,마늘기름떡볶이,모듬튀김,오징어튀김","3,500/4,500/3,500/4,500/4,000/3,500"
1368753721,반미프엉,분식,5,30~39,female,분위기,매일 11:00 ~ 23:00,02-3144-1898,서울 마포구 성미산로29길 20,연남동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F705FDA7D2B6F487B9DB6ABCB920E5609,37.5649898,126.9224669,"바베큐반미,치킨엔치즈반미,비프에그반미,모듬반미","7,000/7,000/8,000/8,000"
26311060,홍마떡 홍대본점,분식,5,40~49,male,분위기,매일 11:30 ~ 21:30 ,02-324-1107,서울 마포구 어울마당로 112-6 1층,서교동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F05A89ABCF60C422AAAD42661239C41EA,37.5546632,126.9233739,"마늘떡볶이(R),마늘면볶이(R),크림치즈김밥,찹쌀순대,등심왕돈까스,모듬튀김(소)","8,500/9,000/4,800/4,000/7,000/6,500"
7891904,보노보노플러스 삼성점,뷔페,6,10~19,male,분위기,영업시간 월~금 11:30 ~ 21:30 ,02-3288-8080,서울 강남구 테헤란로 508 해성2빌딩 지하 1층,대치동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF286716B35FF444798959EFD41F50FC7,37.5068241,127.0580003,"평일점심(성인),평일점심(초등학생),평일점심(미취학생),평일저녁(성인),평일저녁(초등학생)","59,000/29,000/19,000/75,000/35,000"
8214517,그랜드인터컨티넨탈 서울파르나스 그랜드키친,뷔페,6,60~69,male,주차,영업시간 매일 06:30 ~ 22:00 ,02-559-7575,서울 강남구 테헤란로 521 1층,삼성동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FA9051001FC4B437FA369787EB9CD6180,37.5091889,127.0607757,"아침,성인저녁(주중&주말),성인점심(주말),성인점심(주중)","65,000/145,000/145,000/125,000"
1269199182,몽블리 강남역11번출구점,뷔페,6,50~59,male,맛,영업시간 매일 11:30 ~ 23:30,02-566-6888,서울 강남구 강남대로96길 18 1층 101호,역삼동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_261790045,37.4998722,127.0284794,"몽블리무한리필(1인),풀세트무한리필(1인),풀코스(1인)","28,800/24,800/7,000"
1078983337,육대쌈 암사점,뷔페,6,40~49,female,가격,영업시간 매일 11:30 ~ 22:00 ,02-427-6363,서울 강동구 고덕로 104,암사동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6D9330D2123D48A6AE5DE87168F1293E,37.5544882,127.1368064,"평일디너&주말셀프바,초등학생,36개월이상,왕갈비탕,모둠구이쌈밥정식","16,900/12,900/8,900/14,000/14,000"
19960009,쿠우쿠우 천호점,뷔페,6,30~39,male,맛,영업시간 매일 11:00 ~ 22:00,02-477-6274,서울 강동구 천호대로157길 18 원방빌딩 2층,천호동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2475A04055DE5B1529,37.5384983,127.1274971,"평일점심,평일저녁,주말및공휴일,초등학생,미취학아동","17,900/21,900/22,900/13,900/6,000"
606385538,화로상회 수유점,뷔페,6,20~29,male,서비스,매일 12:00 ~ 02:00,02-992-9993,서울 강북구 한천로140길 22,수유동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD03787B21F5B49FE90DA767C19C101EC,37.6408424,127.0277003,"14세이상,8세~13세,6세~7세","16,900/12,900/6,900"
1695118058,고메스퀘어 수유점,뷔페,6,50~59,female,분위기,,02-6956-6275,서울 강북구 도봉로 308 9층,번동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F9FC391EAA3C24D61A4D1F364BAAB042D,37.6356473,127.0238025,평일점심,"22,900"
354072261,파라스파라 서울 우디플레이트,뷔페,6,20~29,male,주차,매일 14:30 ~ 18:00,02-3408-5050,서울 강북구 삼양로 689 114동 2층,우이동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F36AEC04F4CDF4F5A953941FE4803FF44,37.6642365,127.0086368,"조식성인,조식어린이,중식성인,석식성인,석식어린이,중식어린이","55,000/35,000/108,000/145,000/75,000/58,000"
1477758222,동네푸드한식뷔페,뷔페,6,30~39,male,맛,영업시간 매일 11:00 ~ 16:00,02-903-2983,서울 강북구 도봉로 328 가든타워빌딩 지하1층 104105호,번동,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF6756FCA04AD47088E5D69FD1910EA41,37.6371276,127.0252107,한식뷔페(1인),"6,000"
